year;month;L50;L75_L25;discard;fleet_segment
2017;Jan;16.5;2;YES;DTS_VL1218
2017;Feb;16.5;2;YES;DTS_VL1218
2017;Mar;16.5;2;YES;DTS_VL1218
2017;Apr;16.5;2;YES;DTS_VL1218
2017;May;16.5;2;YES;DTS_VL1218
2017;Jun;16.5;2;YES;DTS_VL1218
2017;Jul;16.5;2;YES;DTS_VL1218
2017;Aug;16.5;2;YES;DTS_VL1218
2017;Sep;16.5;2;YES;DTS_VL1218
2017;Oct;16.5;2;YES;DTS_VL1218
2017;Nov;16.5;2;YES;DTS_VL1218
2017;Dec;16.5;2;YES;DTS_VL1218
2018;Jan;16.5;2;YES;DTS_VL1218
2018;Feb;16.5;2;YES;DTS_VL1218
2018;Mar;16.5;2;YES;DTS_VL1218
2018;Apr;16.5;2;YES;DTS_VL1218
2018;May;16.5;2;YES;DTS_VL1218
2018;Jun;16.5;2;YES;DTS_VL1218
2018;Jul;16.5;2;YES;DTS_VL1218
2018;Aug;16.5;2;YES;DTS_VL1218
2018;Sep;16.5;2;YES;DTS_VL1218
2018;Oct;16.5;2;YES;DTS_VL1218
2018;Nov;16.5;2;YES;DTS_VL1218
2018;Dec;16.5;2;YES;DTS_VL1218
;seed;17;2;YES;DTS_VL1824
2006;Jan;12.5;2;YES;DTS_VL1824
2006;Feb;12.5;2;YES;DTS_VL1824
2006;Mar;12.5;2;YES;DTS_VL1824
2006;Apr;12.5;2;YES;DTS_VL1824
2006;May;12.5;2;YES;DTS_VL1824
2006;Jun;12.5;2;YES;DTS_VL1824
2006;Jul;12.5;2;YES;DTS_VL1824
2006;Aug;12.5;2;YES;DTS_VL1824
2006;Sep;12.5;2;YES;DTS_VL1824
2006;Oct;12.5;2;YES;DTS_VL1824
2006;Nov;12.5;2;YES;DTS_VL1824
2006;Dec;12.5;2;YES;DTS_VL1824
2007;Jan;17;2;YES;DTS_VL1824
2007;Feb;17;2;YES;DTS_VL1824
2007;Mar;17;2;YES;DTS_VL1824
2007;Apr;17;2;YES;DTS_VL1824
2007;May;17;2;YES;DTS_VL1824
2007;Jun;17;2;YES;DTS_VL1824
2007;Jul;17;2;YES;DTS_VL1824
2007;Aug;17;2;YES;DTS_VL1824
2007;Sep;17;2;YES;DTS_VL1824
2007;Oct;17;2;YES;DTS_VL1824
2007;Nov;17;2;YES;DTS_VL1824
2007;Dec;17;2;YES;DTS_VL1824
2008;Jan;17;2;YES;DTS_VL1824
2008;Feb;17;2;YES;DTS_VL1824
2008;Mar;17;2;YES;DTS_VL1824
2008;Apr;17;2;YES;DTS_VL1824
2008;May;17;2;YES;DTS_VL1824
2008;Jun;17;2;YES;DTS_VL1824
2008;Jul;17;2;YES;DTS_VL1824
2008;Aug;17;2;YES;DTS_VL1824
2008;Sep;17;2;YES;DTS_VL1824
2008;Oct;17;2;YES;DTS_VL1824
2008;Nov;17;2;YES;DTS_VL1824
2008;Dec;17;2;YES;DTS_VL1824
2009;Jan;18;2;YES;DTS_VL1824
2009;Feb;18;2;YES;DTS_VL1824
2009;Mar;18;2;YES;DTS_VL1824
2009;Apr;18;2;YES;DTS_VL1824
2009;May;18;2;YES;DTS_VL1824
2009;Jun;18;2;YES;DTS_VL1824
2009;Jul;18;2;YES;DTS_VL1824
2009;Aug;18;2;YES;DTS_VL1824
2009;Sep;18;2;YES;DTS_VL1824
2009;Oct;18;2;YES;DTS_VL1824
2009;Nov;18;2;YES;DTS_VL1824
2009;Dec;18;2;YES;DTS_VL1824
2010;Jan;16.5;2;YES;DTS_VL1824
2010;Feb;16.5;2;YES;DTS_VL1824
2010;Mar;16.5;2;YES;DTS_VL1824
2010;Apr;16.5;2;YES;DTS_VL1824
2010;May;16.5;2;YES;DTS_VL1824
2010;Jun;16.5;2;YES;DTS_VL1824
2010;Jul;16.5;2;YES;DTS_VL1824
2010;Aug;16.5;2;YES;DTS_VL1824
2010;Sep;16.5;2;YES;DTS_VL1824
2010;Oct;16.5;2;YES;DTS_VL1824
2010;Nov;16.5;2;YES;DTS_VL1824
2010;Dec;16.5;2;YES;DTS_VL1824
2011;Jan;16.5;2;YES;DTS_VL1824
2011;Feb;16.5;2;YES;DTS_VL1824
2011;Mar;16.5;2;YES;DTS_VL1824
2011;Apr;16.5;2;YES;DTS_VL1824
2011;May;16.5;2;YES;DTS_VL1824
2011;Jun;16.5;2;YES;DTS_VL1824
2011;Jul;16.5;2;YES;DTS_VL1824
2011;Aug;16.5;2;YES;DTS_VL1824
2011;Sep;16.5;2;YES;DTS_VL1824
2011;Oct;16.5;2;YES;DTS_VL1824
2011;Nov;16.5;2;YES;DTS_VL1824
2011;Dec;16.5;2;YES;DTS_VL1824
2012;Jan;16.5;2;YES;DTS_VL1824
2012;Feb;16.5;2;YES;DTS_VL1824
2012;Mar;16.5;2;YES;DTS_VL1824
2012;Apr;16.5;2;YES;DTS_VL1824
2012;May;16.5;2;YES;DTS_VL1824
2012;Jun;16.5;2;YES;DTS_VL1824
2012;Jul;16.5;2;YES;DTS_VL1824
2012;Aug;16.5;2;YES;DTS_VL1824
2012;Sep;16.5;2;YES;DTS_VL1824
2012;Oct;16.5;2;YES;DTS_VL1824
2012;Nov;16.5;2;YES;DTS_VL1824
2012;Dec;16.5;2;YES;DTS_VL1824
2013;Jan;18;2;YES;DTS_VL1824
2013;Feb;18;2;YES;DTS_VL1824
2013;Mar;18;2;YES;DTS_VL1824
2013;Apr;18;2;YES;DTS_VL1824
2013;May;18;2;YES;DTS_VL1824
2013;Jun;18;2;YES;DTS_VL1824
2013;Jul;18;2;YES;DTS_VL1824
2013;Aug;18;2;YES;DTS_VL1824
2013;Sep;18;2;YES;DTS_VL1824
2013;Oct;18;2;YES;DTS_VL1824
2013;Nov;18;2;YES;DTS_VL1824
2013;Dec;18;2;YES;DTS_VL1824
2014;Jan;16.5;2;YES;DTS_VL1824
2014;Feb;16.5;2;YES;DTS_VL1824
2014;Mar;16.5;2;YES;DTS_VL1824
2014;Apr;16.5;2;YES;DTS_VL1824
2014;May;16.5;2;YES;DTS_VL1824
2014;Jun;16.5;2;YES;DTS_VL1824
2014;Jul;16.5;2;YES;DTS_VL1824
2014;Aug;16.5;2;YES;DTS_VL1824
2014;Sep;16.5;2;YES;DTS_VL1824
2014;Oct;16.5;2;YES;DTS_VL1824
2014;Nov;16.5;2;YES;DTS_VL1824
2014;Dec;16.5;2;YES;DTS_VL1824
2015;Jan;17;2;YES;DTS_VL1824
2015;Feb;17;2;YES;DTS_VL1824
2015;Mar;17;2;YES;DTS_VL1824
2015;Apr;17;2;YES;DTS_VL1824
2015;May;17;2;YES;DTS_VL1824
2015;Jun;17;2;YES;DTS_VL1824
2015;Jul;17;2;YES;DTS_VL1824
2015;Aug;17;2;YES;DTS_VL1824
2015;Sep;17;2;YES;DTS_VL1824
2015;Oct;17;2;YES;DTS_VL1824
2015;Nov;17;2;YES;DTS_VL1824
2015;Dec;17;2;YES;DTS_VL1824
2016;Jan;16.5;2;YES;DTS_VL1824
2016;Feb;16.5;2;YES;DTS_VL1824
2016;Mar;16.5;2;YES;DTS_VL1824
2016;Apr;16.5;2;YES;DTS_VL1824
2016;May;16.5;2;YES;DTS_VL1824
2016;Jun;16.5;2;YES;DTS_VL1824
2016;Jul;16.5;2;YES;DTS_VL1824
2016;Aug;16.5;2;YES;DTS_VL1824
2016;Sep;16.5;2;YES;DTS_VL1824
2016;Oct;16.5;2;YES;DTS_VL1824
2016;Nov;16.5;2;YES;DTS_VL1824
2016;Dec;16.5;2;YES;DTS_VL1824
2017;Jan;16.5;2;YES;DTS_VL1824
2017;Feb;16.5;2;YES;DTS_VL1824
2017;Mar;16.5;2;YES;DTS_VL1824
2017;Apr;16.5;2;YES;DTS_VL1824
2017;May;16.5;2;YES;DTS_VL1824
2017;Jun;16.5;2;YES;DTS_VL1824
2017;Jul;16.5;2;YES;DTS_VL1824
2017;Aug;16.5;2;YES;DTS_VL1824
2017;Sep;16.5;2;YES;DTS_VL1824
2017;Oct;16.5;2;YES;DTS_VL1824
2017;Nov;16.5;2;YES;DTS_VL1824
2017;Dec;16.5;2;YES;DTS_VL1824
2018;Jan;16.5;2;YES;DTS_VL1824
2018;Feb;16.5;2;YES;DTS_VL1824
2018;Mar;16.5;2;YES;DTS_VL1824
2018;Apr;16.5;2;YES;DTS_VL1824
2018;May;16.5;2;YES;DTS_VL1824
2018;Jun;16.5;2;YES;DTS_VL1824
2018;Jul;16.5;2;YES;DTS_VL1824
2018;Aug;16.5;2;YES;DTS_VL1824
2018;Sep;16.5;2;YES;DTS_VL1824
2018;Oct;16.5;2;YES;DTS_VL1824
2018;Nov;16.5;2;YES;DTS_VL1824
2018;Dec;16.5;2;YES;DTS_VL1824
